,hip_y,upper_leg,hand_x,hand_y,arm,hip_x,crank_length,lower_leg,torso_length,neck_and_head,torso_width,drag
794,0.3402,0.392292047,0.400312038,0.654508509,0.651125212,0.3178,0.175,0.478116861,0.512832672,0.313983087,0.370033017,14.7808735
795,0.734,0.456016496,0.47599708,0.649217982,0.590971528,0.376,0.175,0.485638963,0.468112509,0.310630173,0.319954161,18.7414917
796,0.734,0.367097402,0.647670057,0.559518894,0.622967683,0.356,0.17,0.556313262,0.546897594,0.326682007,0.34143084,18.3146994
797,0.493,0.407596681,0.421,0.687,0.67242107,0.466,0.14,0.506689375,0.507656468,0.297875703,0.259368784,13.3618847
798,0.551,0.377969904,0.420584276,0.650376413,0.657320306,0.397,0.15,0.497104814,0.562148864,0.290605024,0.378659005,21.4999838
799,0.48,0.421288616,0.439010434,0.618472323,0.609883108,0.339,0.165,0.537097613,0.517645603,0.317611443,0.331255798,16.0929576
800,0.368,0.417308415,0.383338953,0.597252458,0.660660949,0.33,0.17,0.473362101,0.597273914,0.329754378,0.34903433,16.6175009
801,0.686,0.39467527,0.467199082,0.474440335,0.521598233,0.41,0.165,0.499603646,0.543984751,0.283580456,0.374045477,18.30178
802,0.516,0.363945746,0.418284112,0.630115383,0.648197456,0.403,0.145,0.488818136,0.515272682,0.30585702,0.33892274,18.2814217
803,0.382,0.404799401,0.440564913,0.736645817,0.596820678,0.32,0.168,0.528089526,0.557481256,0.262641091,0.403244565,16.9166039
804,0.62,0.385225592,0.440145644,0.70638333,0.625892682,0.359,0.17,0.508975184,0.490729234,0.292567233,0.316732838,18.7527391
805,0.371,0.439857169,0.350574012,0.597813846,0.677345361,0.321,0.168,0.566496038,0.533756355,0.31958593,0.360044101,14.7101105
806,0.413,0.32628214,0.36015381,0.648210772,0.668113674,0.32,0.168,0.504376424,0.510303194,0.302718534,0.354340526,15.4071686
807,0.735,0.389932554,0.563919548,0.504759701,0.619941082,0.411,0.17,0.549822682,0.55005033,0.338821727,0.30938985,17.1353154
808,0.405,0.3700287,0.313015736,0.751087354,0.58344432,0.311,0.175,0.48212112,0.478950353,0.315752953,0.384225769,15.1121883
809,0.413,0.410570962,0.37915381,0.640210772,0.642549249,0.32,0.168,0.522935157,0.529095411,0.288493239,0.333851939,15.1167944
810,0.407,0.380436091,0.343015736,0.656087354,0.606013313,0.303,0.175,0.533853618,0.519970207,0.309016886,0.366432062,16.0856073
811,0.436,0.356630102,0.343015736,0.656087354,0.690833604,0.31,0.175,0.513523272,0.498581513,0.29617908,0.343941593,13.802613
812,0.3644,0.3995786,0.369917864,0.574751659,0.631537493,0.3079,0.17,0.458329489,0.538656784,0.324050914,0.283677806,12.7649802
813,0.7,0.391110281,0.553326216,0.515240235,0.674789685,0.423,0.173,0.535437376,0.525674452,0.298704426,0.352985056,18.5595064
814,0.636,0.445909695,0.439,0.703,0.630145205,0.375,0.165,0.542695662,0.55174263,0.295307142,0.315027183,19.8163743
815,0.668,0.419230877,0.355342702,0.878893866,0.618380029,0.463,0.173,0.490310822,0.53993947,0.301928115,0.296778135,17.9698926
816,0.695,0.395880704,0.546043371,0.452667105,0.641165085,0.378,0.166,0.510112505,0.571816982,0.314858366,0.327231049,18.4392121
817,0.69,0.435375788,0.552919548,0.414759701,0.643942151,0.398,0.173,0.47055174,0.508996501,0.268153782,0.368189484,17.4435464
818,0.575,0.403453621,0.28,0.811,0.621468906,0.63,0.173,0.49836596,0.474406628,0.320627897,0.345202821,16.6589508
819,0.689,0.409058552,0.554919548,0.551759701,0.680136462,0.403,0.173,0.49314441,0.514062359,0.342679211,0.302546624,18.2023012
820,0.625,0.38875703,0.502919548,0.475759701,0.599363415,0.379,0.17,0.450856069,0.488329829,0.289570644,0.329934364,16.338861
821,0.67,0.398329986,0.406,0.795,0.562044382,0.459,0.173,0.547201267,0.52340195,0.278813819,0.340177422,19.7393822
822,0.371,0.42351344,0.382733609,0.613607698,0.66241373,0.321,0.168,0.521709313,0.503384587,0.325322481,0.318372174,13.3240717
823,0.69,0.388536718,0.528919548,0.515759701,0.673436809,0.398,0.173,0.540586805,0.50015522,0.328635011,0.360325363,19.9874458
824,0.593,0.434643089,0.383675557,0.709280333,0.629357391,0.374,0.173,0.533756908,0.51639213,0.323219646,0.309770395,17.8164496
825,0.597,0.361939983,0.400675557,0.699280333,0.602704418,0.36,0.173,0.457955748,0.534877642,0.308468823,0.384818325,22.4658439
826,0.581,0.403204683,0.375675557,0.656280333,0.651778318,0.412,0.173,0.513452022,0.492783238,0.275311433,0.334092672,17.9550547
827,0.67,0.373878071,0.444072217,0.768456909,0.665051936,0.404,0.153,0.522857936,0.525603446,0.302175579,0.344177666,21.4547742
828,0.618,0.349047024,0.403,0.608,0.692881524,0.402,0.173,0.477981488,0.5139861,0.332138522,0.313585071,20.2163904
829,0.411,0.36525695,0.345040636,0.71126586,0.669014339,0.344,0.175,0.530783585,0.503290755,0.320962268,0.293964703,12.9002293
830,0.687,0.405917405,0.415,0.684,0.620613336,0.41,0.173,0.491662025,0.54251361,0.293791668,0.346709224,21.2639908
831,0.681,0.371169439,0.516919548,0.499759701,0.626521623,0.426,0.173,0.536991362,0.518740234,0.344232753,0.341665871,17.9785237
832,0.693,0.411842319,0.533919548,0.496759701,0.678534004,0.388,0.173,0.497025138,0.564710357,0.30375077,0.26434672,16.2722567
833,0.683,0.428128014,0.518919548,0.519759701,0.661420242,0.421,0.173,0.525374844,0.52787976,0.297298863,0.305450469,18.0771691
834,0.724,0.400607325,0.563002448,0.486793002,0.551566538,0.395,0.173,0.556074175,0.548341042,0.310071998,0.331501661,16.6140198
835,0.7,0.42547411,0.616722317,0.544678051,0.619067368,0.361,0.165,0.516896938,0.546803304,0.322063773,0.355982093,18.4730603
836,0.702,0.399343084,0.498617725,0.52424378,0.641769728,0.387,0.17,0.538735772,0.526740262,0.272712426,0.388267247,22.178209
837,0.648,0.38971203,0.412770112,0.642917784,0.653291125,0.38,0.165,0.487164849,0.561988179,0.286556807,0.368528163,23.4891096
838,0.693,0.369761678,0.546919548,0.478759701,0.688444856,0.386,0.165,0.56034071,0.494809501,0.301381981,0.289908321,16.9667389
839,0.687,0.410283197,0.459951441,0.625888048,0.630755536,0.41,0.17,0.507763316,0.536090236,0.33425362,0.34543997,21.7538707
840,0.692,0.363636476,0.444,0.677,0.625078708,0.392,0.173,0.547047051,0.522191571,0.298135928,0.350580231,21.2845539
841,0.685,0.385003875,0.413,0.669,0.647388809,0.415,0.175,0.521633352,0.501756967,0.310885319,0.376695087,22.2381538
842,0.729,0.438928375,0.529620635,0.477501048,0.595292243,0.375,0.165,0.480067336,0.541169089,0.281067118,0.330183506,17.909762
843,0.371,0.375187634,0.382733609,0.613607698,0.659700751,0.321,0.168,0.493058528,0.512755108,0.317911498,0.419110593,16.9977103
844,0.682,0.387361463,0.544919548,0.611759701,0.627946939,0.426,0.173,0.505464969,0.538577522,0.319907181,0.307686346,16.864849
845,0.685,0.453494828,0.542919548,0.626759701,0.681448336,0.415,0.173,0.552606851,0.498473834,0.292862845,0.353237501,19.5622913
846,0.637,0.40732766,0.492001986,0.449112291,0.600415568,0.373,0.165,0.524104047,0.519898127,0.306102103,0.381814542,19.2618744
847,0.69,0.413467203,0.559813016,0.540734249,0.64455489,0.399,0.173,0.529373277,0.504766085,0.316036896,0.337901044,17.7734685
848,0.757,0.392070073,0.453,0.63,0.622127965,0.389,0.17,0.575402054,0.524467556,0.302964753,0.315352515,20.6244617
849,0.64,0.360153977,0.476919548,0.440759701,0.698457304,0.388,0.173,0.519237635,0.533682084,0.324439834,0.347987528,22.5504995
850,0.689,0.382624461,0.515471913,0.470293079,0.608829777,0.401,0.173,0.542566976,0.557348673,0.277487987,0.37235596,20.0483536
851,0.614,0.390300271,0.309306457,0.639988782,0.583166396,0.379,0.173,0.534537865,0.497598845,0.298549904,0.3372708,21.1251988
852,0.69,0.426763633,0.499,0.472,0.69055568,0.398,0.173,0.50488548,0.476541717,0.318397744,0.295737245,18.4266651
853,0.69,0.395050807,0.501,0.712,0.625802544,0.398,0.175,0.509473042,0.514594096,0.308071885,0.342292832,19.3823696
854,0.687,0.37583287,0.483,0.713,0.596654639,0.409,0.175,0.528684293,0.533089919,0.322634347,0.321012456,19.149162
855,0.69,0.417896213,0.528919548,0.515759701,0.648107318,0.398,0.173,0.489478194,0.48940959,0.295141634,0.36423541,18.3328267
856,0.732,0.441524299,0.52386492,0.480362615,0.66055339,0.401,0.172,0.541559079,0.523899414,0.301779414,0.380439051,20.2299839
857,0.688,0.405226644,0.528919548,0.507759701,0.636957162,0.406,0.173,0.518648012,0.504035203,0.314692858,0.352565956,18.8154533
858,0.662,0.408048503,0.528919548,0.515759701,0.639701467,0.39,0.173,0.49765966,0.535481648,0.341846218,0.329517624,19.0830383
859,0.69,0.387949196,0.454,0.636,0.664116892,0.398,0.173,0.516318304,0.51698386,0.316495908,0.349926807,21.8027599
860,0.689,0.461728681,0.475,0.648,0.616679694,0.403,0.173,0.468788081,0.56074164,0.289372103,0.301727823,19.3624662
861,0.628,0.421964144,0.446,0.648,0.628653859,0.409,0.175,0.558080193,0.526171629,0.278463726,0.317866431,18.8650044
862,0.685,0.397481466,0.411982893,0.644223253,0.651032317,0.416,0.173,0.52602059,0.546057091,0.325077881,0.33978556,21.2008676
863,0.305,0.3832222,0.194824185,0.413310094,0.64525802,0.41,0.173,0.479045078,0.483980628,0.300180392,0.334732759,13.4603219
864,0.7183,0.432813044,0.474801454,0.717259609,0.590767317,0.4157,0.17,0.521028232,0.530752068,0.331186181,0.386476769,21.6099727
865,0.699,0.402545712,0.569919548,0.531759701,0.672278389,0.406,0.173,0.545848372,0.552512287,0.284677519,0.355286346,19.5868341
866,0.687,0.373212849,0.579987648,0.682721493,0.657218988,0.408,0.175,0.531506467,0.521620412,0.293330403,0.323976026,18.7463863
867,0.687,0.414307653,0.562987648,0.724721493,0.609767294,0.408,0.17,0.492365678,0.573747429,0.320429356,0.367631683,19.753315
868,0.692,0.369042214,0.431415952,0.756325191,0.61158627,0.392,0.173,0.548310698,0.502531718,0.323820982,0.362632867,21.9403524
869,0.675,0.409525413,0.266,0.92,0.658861376,0.445,0.173,0.503718888,0.541836825,0.296016913,0.319465472,18.7467221
870,0.716,0.424249506,0.620157648,0.630208783,0.646674651,0.365,0.165,0.512882516,0.554348887,0.302570639,0.330844738,19.5981496
871,0.683,0.398718251,0.528919548,0.515759701,0.624349735,0.42,0.173,0.532992116,0.531915374,0.315583626,0.30426462,17.7965065
872,0.626,0.416052634,0.499,0.7,0.686506138,0.374,0.173,0.539646698,0.547564242,0.305710034,0.356684995,21.4422998
873,0.675,0.393852398,0.405987648,0.870721493,0.603795515,0.445,0.173,0.51747793,0.527309565,0.292388557,0.390219295,21.2888921
874,0.71,0.362798504,0.443752518,0.619538422,0.641078813,0.4,0.175,0.562948239,0.51815764,0.329441478,0.325403275,21.5380585
875,0.69,0.403870828,0.545919548,0.512759701,0.578166896,0.398,0.175,0.508334182,0.56330708,0.299369827,0.369446788,17.7656999
876,0.692,0.384411662,0.358,0.638,0.618281255,0.393,0.173,0.527335207,0.495769335,0.283317993,0.292034807,18.8370108
877,0.701,0.386773292,0.60821429,0.533309449,0.655619971,0.362,0.165,0.510609551,0.539214527,0.30414298,0.383269882,19.8810367
878,0.626,0.448389783,0.503,0.69,0.607871597,0.374,0.173,0.58497829,0.499325316,0.347358909,0.33344981,17.2642967
879,0.724,0.406617528,0.535919548,0.503759701,0.695484134,0.398,0.173,0.530072792,0.520473923,0.29041407,0.308745473,18.0090234
880,0.685,0.350401426,0.481,0.689,0.621374309,0.415,0.173,0.543614521,0.52959795,0.310477526,0.343548486,20.1146606
881,0.682,0.396259767,0.480216087,0.427109362,0.67007036,0.424,0.165,0.501347746,0.480625294,0.280245622,0.281613164,16.8355426
882,0.492,0.419858085,0.535919548,0.543759701,0.587259784,0.361,0.175,0.476871527,0.510865468,0.326419544,0.322514068,14.7557481
883,0.69,0.42957968,0.566987648,0.685721493,0.627236305,0.398,0.173,0.496383853,0.505484334,0.285949086,0.348630757,18.0827625
884,0.609,0.371859074,0.400409666,0.668103033,0.662302341,0.427,0.173,0.484688829,0.534277892,0.307281466,0.316207413,19.1916142
885,0.663,0.391479062,0.499919548,0.468759701,0.638328293,0.368,0.17,0.554263239,0.515796793,0.321506761,0.400830873,21.5443521
886,0.7107,0.385299457,0.50864482,0.758507275,0.582019262,0.4062,0.175,0.532615413,0.518449268,0.323518222,0.344492702,19.4508865
887,0.5749,0.440177991,0.338597183,0.729225589,0.642115867,0.3718,0.17,0.493401125,0.563997305,0.295799766,0.28621902,16.8303234
888,0.361,0.346850345,0.531919548,0.413759701,0.689476412,0.373,0.173,0.503425465,0.508581533,0.288006572,0.385632563,16.253428
889,0.696,0.417425086,0.556919548,0.479759701,0.653674018,0.375,0.165,0.521937641,0.527594537,0.302373237,0.310271024,18.0229163
890,0.4,0.356758922,0.328396637,0.630995112,0.647747497,0.327,0.175,0.487560681,0.513680294,0.319142391,0.317457641,14.3224401
891,0.7,0.399657257,0.65523131,0.44688968,0.59598121,0.361,0.16,0.527003499,0.554826732,0.292148744,0.36070272,17.320459
892,0.718,0.426110186,0.539987648,0.633721493,0.676524026,0.418,0.165,0.561593372,0.532207873,0.305514111,0.407365717,22.8439134
893,0.676,0.410667335,0.531919548,0.485759701,0.728705314,0.405,0.173,0.471107582,0.580945655,0.311916022,0.374994557,21.916231
894,0.685,0.392366084,0.473068297,0.652250815,0.663656569,0.415,0.173,0.519533713,0.492251521,0.290157375,0.33182861,19.8232152
895,0.699,0.413884937,0.545084586,0.394131607,0.569479382,0.381,0.173,0.543085515,0.516094931,0.345671951,0.306025477,15.4374284
896,0.693,0.382923607,0.597229399,0.556157869,0.650661715,0.386,0.173,0.529721673,0.525319455,0.29750934,0.341979305,18.8281008
897,0.664,0.40221877,0.446088425,0.722301084,0.682226882,0.368,0.16,0.510325548,0.505838992,0.279818753,0.320630206,19.9487403
898,0.689,0.421422387,0.66495384,0.509042549,0.622502202,0.347,0.16,0.505753872,0.481519544,0.285638536,0.370870508,16.3853681
899,0.687,0.352298327,0.487,0.645,0.589934287,0.342,0.16,0.5244193,0.551204214,0.300783089,0.294868666,18.0750709
900,0.7,0.397174722,0.635104178,0.550980914,0.644906056,0.361,0.16,0.48425737,0.511184385,0.332638666,0.347027868,17.8062051
901,0.527,0.407686697,0.373,0.668,0.656815392,0.313,0.17,0.535742471,0.499742854,0.321233011,0.357753859,18.1094477
902,0.561,0.38765537,0.350544075,0.624211245,0.70012711,0.412,0.17,0.464183018,0.570555469,0.307084465,0.33695515,20.8297748
903,0.478,0.45697444,0.252,0.677,0.633868662,0.57,0.17,0.514880421,0.520761139,0.27033011,0.393544628,18.4843769
904,0.536,0.403536829,0.327,0.707,0.611138109,0.409,0.17,0.550350857,0.524183524,0.298343273,0.319070878,17.6297283
905,0.501,0.384114971,0.378726283,0.696213241,0.635242909,0.296,0.17,0.482468706,0.54354714,0.281463122,0.427551446,19.0030295
906,0.377,0.393554199,0.405414414,0.558019993,0.59312145,0.333,0.17,0.459401136,0.49000505,0.304730725,0.30365233,13.0577946
907,0.682,0.354622264,0.554987648,0.768721493,0.685591265,0.425,0.17,0.541068717,0.528737215,0.273413176,0.325049471,18.5602411
908,0.687,0.398407505,0.566987648,0.704721493,0.629707985,0.408,0.17,0.499833352,0.477652659,0.307873878,0.368984593,18.8395283
909,0.688,0.38883047,0.520620635,0.393501048,0.617884654,0.404,0.165,0.528343532,0.519609487,0.314473205,0.389220844,19.4409155
910,0.575,0.409151523,0.419,0.599,0.640733967,0.371,0.173,0.567887491,0.498039407,0.301580866,0.356332619,19.047377
911,0.694,0.371515378,0.553620635,0.339501048,0.694143343,0.393,0.165,0.525696806,0.501363316,0.31626566,0.37286635,18.6419611
912,0.342,0.412241983,0.375733609,0.569607698,0.632489569,0.311,0.168,0.48594967,0.54083843,0.289104961,0.327830172,14.4566465
913,0.657,0.391184004,0.604987648,0.664721493,0.655226344,0.356,0.17,0.506904589,0.574955392,0.340826371,0.298161178,17.8996654
914,0.357,0.358745629,0.361733609,0.606607698,0.586300455,0.316,0.168,0.467951577,0.484738666,0.296662171,0.359208953,14.9609292
915,0.717,0.400926684,0.640670057,0.547518894,0.643505791,0.335,0.16,0.516029793,0.531041955,0.324756344,0.315782214,18.1669011
916,0.428,0.38172338,0.362704314,0.703718456,0.669538647,0.339,0.17,0.497343216,0.51244397,0.309467538,0.399119185,16.5090262
917,0.494,0.386478972,0.385877331,0.708853271,0.637985402,0.414,0.173,0.545270766,0.494316958,0.293097437,0.279762992,13.9964065
918,0.357,0.446374816,0.361733609,0.606607698,0.557113153,0.316,0.168,0.502243645,0.535785348,0.320166976,0.34323428,14.485805
919,0.649,0.365651512,0.608919548,0.520759701,0.614615521,0.377,0.175,0.520727318,0.517278463,0.306298287,0.322142592,17.3834087
920,0.357,0.406266257,0.361733609,0.606607698,0.661859318,0.316,0.168,0.478518744,0.561356513,0.266097147,0.36547654,15.5769806
921,0.673,0.394151126,0.506671271,0.49798535,0.65762529,0.427,0.17,0.564427016,0.55387888,0.271969636,0.352901074,20.3715647
922,0.72,0.384707953,0.667408815,0.572447661,0.672852689,0.318,0.16,0.540112927,0.522476728,0.301182737,0.321391874,18.8152927
923,0.716,0.437760589,0.683408815,0.565447661,0.62324578,0.311,0.16,0.4992192,0.577670511,0.33369438,0.364645158,19.0726427
924,0.638,0.363219955,0.414368806,0.620177412,0.59157495,0.402,0.17,0.517769389,0.502146382,0.314037274,0.275292938,16.5270761
925,0.659,0.369403319,0.444770657,0.718944077,0.651404499,0.368,0.16,0.513167165,0.517865319,0.310681127,0.347666985,21.6605634
926,0.692,0.424854236,0.59703359,0.345484498,0.573432142,0.391,0.18,0.548969962,0.527024816,0.290668385,0.314918141,14.8903395
927,0.371,0.38232473,0.375733609,0.631607698,0.631797521,0.321,0.17,0.525054644,0.533979514,0.329860035,0.324335914,14.43131
928,0.439,0.430343027,0.354666137,0.318494816,0.691688419,0.332,0.15,0.48511454,0.491153674,0.299573285,0.368077267,19.2856159
929,0.689,0.359691585,0.550919548,0.528759701,0.654445891,0.403,0.173,0.555147191,0.557883139,0.283667128,0.288754658,17.5402786
930,0.687,0.391774408,0.5240069,0.468599878,0.584258452,0.409,0.173,0.515454233,0.505126733,0.305906025,0.355633355,16.3528985
931,0.378,0.372200599,0.358603307,0.602703087,0.620229948,0.326,0.173,0.496705369,0.603437248,0.319649877,0.335051848,16.5567556
932,0.697,0.413054254,0.556919548,0.499759701,0.668497119,0.393,0.173,0.536569803,0.524751537,0.292626571,0.38735387,20.4791285
933,0.34,0.387067446,0.411603307,0.584703087,0.597313453,0.313,0.17,0.477432654,0.56870014,0.288561965,0.36146581,16.2252546
934,0.701,0.45071786,0.507,0.436,0.648468317,0.354,0.168,0.520128582,0.520186262,0.315809567,0.318271481,18.3657264
935,0.689,0.3774214,0.538919548,0.479759701,0.542334356,0.403,0.173,0.597275601,0.529310625,0.276974564,0.350253036,16.9156588
936,0.711,0.420369898,0.491,0.688,0.637299869,0.416,0.175,0.510893517,0.479686738,0.309066854,0.302384883,17.8251039
937,0.689,0.376153286,0.502919548,0.472759701,0.641424055,0.403,0.17,0.542058338,0.545689178,0.305122395,0.293021566,18.4461414
938,0.688,0.418374703,0.463,0.643,0.579529313,0.405,0.17,0.500442536,0.506539875,0.248706703,0.346391146,19.6648884
939,0.758,0.405570893,0.643102829,0.595115345,0.687456147,0.414,0.175,0.572420418,0.516688428,0.328245825,0.391268103,20.5505354
940,0.685,0.442986736,0.487368743,0.64850491,0.604329132,0.414,0.17,0.529027513,0.493304338,0.282228613,0.357039284,19.7879577
941,0.687,0.390594637,0.517919548,0.561759701,0.647031208,0.409,0.173,0.523790334,0.521334355,0.274708717,0.304863748,18.226754
942,0.695,0.411446756,0.526,0.67,0.624714888,0.378,0.17,0.551827239,0.500562624,0.322925078,0.331173717,18.9728879
943,0.371,0.381119296,0.373,0.538,0.715769245,0.322,0.175,0.514308126,0.552070148,0.301977645,0.363028291,16.4687896
944,0.488,0.427435757,0.358,0.752,0.635928886,0.374,0.118,0.461958496,0.511817286,0.336085638,0.319856819,16.0613063
945,0.697,0.357769123,0.652,0.659,0.612030302,0.373,0.17,0.534934804,0.530462755,0.314913685,0.341352502,17.2687653
946,0.656,0.400289332,0.561919548,0.502759701,0.659279462,0.402,0.17,0.495408218,0.483193478,0.287437755,0.257155141,14.3206665
