,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
1150,629.67,27,577.6286649,43.5,88.8,45,507.7,42,600.4446374,45,40,28.6,36.5,23.35,13,15,9,BAMBOO,47.3,32.7,52.2,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,554,129,554,79,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,378,718,34.9,300,2
1151,310,15,455.5249304,68,140,50,567,69,1173.22554,55,38.1,28.6,34,22.7,14.425,5,30,STEEL,13,567,55,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,500,94,500,94,0,1,FALSE,2,1,68,31.8,692,28.6,TRUE,FALSE,TRUE,TRUE,1,5,0,TRUE,51,51,0,SPOKED,SPOKED,3,3,40,40,270,805,31.8,300,1
1152,390,50,552.8839284,72.5,138.1,190,530,75,631.4692118,45,40,47.95,36.5,22.5,18,15,9,CARBON,30,25,35,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,TRUE,2,0,68,45,682,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,769,34.9,300,0
1153,405,70,608.1680377,73,160,45,585,74,651.6361927,45,40,28.6,36.5,23.35,13,15,9,STEEL,32.7,28.3,49.6,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,9,1,FALSE,255,204,255,SPOKED,SPOKED,1,1,80,80,278,770,34.9,300,2
1154,440,70,647.4860703,67,205.5,-435,150,67,608.4569686,80,38.1,23.7,34,20,15.425,5,30,STEEL,10,20,25,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,2,1,68,31.8,692,25.4,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,270,710,28.6,120,1
1155,330,0,471.7996124,70,110.7,200,400,77,468.0199746,45,40,42.6,53,36.35,16.5,15,9,STEEL,15,90,41.2,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,400,100,400,100,1,0,FALSE,1,1,68,45,692,38,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,3,3,40,40,210,538,34.9,100,2
1156,405,80,565.0133249,75,120,200,400,83,632.6484202,45,50,35.2,36.5,40,26.5,15,9,STEEL,38.7,54.7,51.5,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,590,106,626,90,0,0,FALSE,1,1,50,50,692,50,FALSE,FALSE,FALSE,FALSE,1,4,0,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,278,530,50,100,1
1157,395.04,68,584.8260642,75,110,355,700,78,663.8715144,45,40,28.9,36.5,27.5,16.5,15,9,CARBON,35,100,40,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,2,0,FALSE,2,1,68,45,685,31.8,FALSE,FALSE,TRUE,TRUE,1,9,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,240,763,34.9,300,0
1158,390,70,572.2626413,74,102.6,355,605,76,632.4709206,45,40,28.6,43,26,13,15,9,ALUMINIUM,30,25,45,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,63,685,63,1,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,763,34.9,200,2
1159,413.69,70,601.4739044,73,153.3,45,587.5,72.5,647.8791936,45,40,28.6,36.5,23.35,13,15,9,STEEL,52.9,37.5,44.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,36,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,278,751,34.9,300,2
1160,405,70,581.6100647,75,128.9,45,567.4,75,689.9149591,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,36.5,47.4,48.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,55,685,55,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,121,190,213,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1161,405,70,581.6100647,75,128.9,45,567.4,75,689.9149591,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,36.5,47.4,48.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,55,685,55,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,121,190,213,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1162,415,70,591.4327045,73,142.8,45,586.8,73,676.343499,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,37.9,46.8,47.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,55,685,55,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,142,198,230,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1163,415,70,591.4327045,73,142.8,45,586.8,73,676.343499,45,40,28.6,36.5,23.35,13,15,9,STEEL,37.9,46.8,47.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,685,55,685,55,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,255,255,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1164,405,70,642.7862699,73,168.5,70,647.8,78.5,713.1655455,45,40,28.6,36.5,23.35,13,15,9,STEEL,38.5,47.8,46.8,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,39,674,39,1,0,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1165,380,49.98978183,562.9617318,73.00194702,110.4,37,552.8,76.00194702,691.141424,36,45,36,34.5,18,15,15,9,STEEL,32.2,22.8,37,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,170,35,692,29,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,210,700,32,200,1
1166,420,68,614.8594505,73,191,45,582.2,72.5,656.9243469,43,40,31.75,36.5,25.7,18,15,9,TITANIUM,33.6,40.2,40.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,34.9,692,34.9,TRUE,TRUE,TRUE,TRUE,1,8,1,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,278,778,38.1,300,1
1167,375.6,30,519.5101726,75,107.4,45,530,76,597.9963771,35,38.1,27,34,17.35,10.5,15,10.6,STEEL,23.1,30,30.6,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,68,31.7,692,28.6,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,0,255,SPOKED,SPOKED,1,1,80,80,298,730,28.6,200,1
1168,380,49.98978183,562.9617318,73.00194702,110.4,37,552.8,76.00194702,691.141424,36,45,36,34.5,18,15,15,9,STEEL,32.2,22.8,37,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,170,35,692,29,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,210,700,32,200,1
1169,390,70,603.0468665,69,156.2,35,535,62,613.126742,70,38.1,23.7,34,20,15.425,5,30,STEEL,10,5,25,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,68,31.8,692,25.4,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,51,51,255,SPOKED,SPOKED,1,1,80,80,270,730,28.6,150,2
1170,410,68,595.9355768,73,149.6,45,539.3,72.5,647.4006497,45,40,31.75,36.5,17.35,13,15,9,STEEL,33.1,49.3,51.8,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,102,102,0,SPOKED,SPOKED,1,1,80,80,278,755,38.1,240,1
1171,416.24,70,597.0958609,72,152.6,45,592.5,74,641.7436496,45,40,28.55,36.5,23.35,13,15,7,STEEL,42.7,42.5,39,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,37,692,28,FALSE,FALSE,TRUE,TRUE,1,10,1,TRUE,102,204,255,SPOKED,SPOKED,1,1,80,80,285,780,31.7,330,1
1172,409.19,73,545.1657681,71.5,94.5,15,494.4,75,622.3899997,49,40,25.4,36.5,23.35,13,15,7,STEEL,48.5,14.4,31.1,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,31.7,692,28.6,FALSE,FALSE,TRUE,TRUE,1,10,0,FALSE,0,153,0,SPOKED,SPOKED,1,1,80,80,278,620,28.6,300,1
1173,415,68,601.7619395,72.5,164.9,60,573.5,72.3,631.6081556,50,40,31.75,36.5,16.5,14,15,9,STEEL,30.7,48.5,42.6,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,102,153,255,SPOKED,SPOKED,1,1,80,80,278,755,38.1,140,1
1174,430,65,584.6776201,72,124.8,60,541.5,71.8,628.1794392,45,40,31.75,42,16.5,54,15,9,STEEL,38.7,41.5,51.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,1,68,45,692,34.9,TRUE,TRUE,TRUE,TRUE,1,8,2,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,267,700,38.1,200,1
1175,425,30,571.9006819,70,145.3,64,510,73,639.7238845,45,35,40,44.95,26,17.5,15,11.2,STEEL,37,55,44,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,100,45,692,38.6,FALSE,FALSE,TRUE,TRUE,1,9,1,FALSE,0,51,51,SPOKED,SPOKED,1,1,80,80,298,763,45,200,2
1176,415,69,605.5657588,73.5,168.8,70,573.1,73.5,656.3643198,50,40,31.75,36.5,16.5,11.5,15,9,CARBON,34.2,48.1,52.5,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,55,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,299,755,38.1,145,0
1177,405,69,582.6385118,72.5,146.8,120,588.1,73,638.5881187,50,40,31.75,36.5,16.5,11.5,15,9,STEEL,20,48.1,49,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,60,45,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,299,755,48.1,300,1
1178,400,68,593.2853249,73,145.3,55,539.2,72.5,643.4980674,50,40,31.75,36.5,17.35,13,15,9,STEEL,28.1,49.2,41,330,300,16,18,FALSE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,45,692,34.9,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,102,51,0,SPOKED,SPOKED,1,1,80,80,278,755,38.1,240,1
1179,462.89,88,638.3131081,73,145,45,407.3,77.5,692.2234078,45,40,38.6,61.5,43.35,20,15,9,STEEL,37,51.3,74.3,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,730,108,730,108,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,2,FALSE,201,255,62,SPOKED,SPOKED,1,1,80,80,210,460,34.9,300,2
1180,420,62,636.0459069,73,166.6,60,570,73.5,676.18423,48,40,28.6,36.5,23.35,13,15,9,STEEL,34.3,58.9,47.8,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,695,73,695,73,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,770,34.9,300,1
1181,405,68,590.3890093,73,146.5,60,539.2,72.5,640.5641382,45,40,31.75,36.5,23.85,13,15,9,STEEL,28.1,49.2,40.9,330,300,16,18,FALSE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,45,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,51,51,51,SPOKED,SPOKED,1,1,80,80,278,755,38.1,240,1
1182,734.1,37,432.6619549,50,127.3,25,550,50,457.7619577,0,38.1,22.9,34,17.35,10.5,15,10.6,BAMBOO,30,310,44,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,640,56,640,56,0,0,FALSE,1,1,68,31.7,692,28.6,FALSE,FALSE,TRUE,TRUE,1,4,2,TRUE,0,0,0,SPOKED,SPOKED,1,1,80,80,830,600,20.6,250,1
1183,360,30,561.4638823,75,149.6,25,569.3,75,638.6858006,20,38.1,25.4,34,18.75,13,14,25,STEEL,32.6,29.3,35.7,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,643,81,640,84,0,0,FALSE,1,1,68,33,692,28.6,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,795,28.6,270,1
1184,440.82,85,612.1593192,74,146.8,25,665,73,684.3382306,45,40,28.6,36.5,23.35,13,15,9,STEEL,40.7,40,47.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,1,1,68,45,692,31.8,TRUE,TRUE,TRUE,TRUE,1,0,2,TRUE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,807,34.9,300,2
1185,479.48,88,638.3131081,73,145,45,407.3,77.5,692.2234078,45,40,38.6,61.5,43.35,20,15,9,STEEL,37,51.3,74.3,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,750,128,750,128,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,2,FALSE,201,255,62,SPOKED,SPOKED,1,1,80,80,210,460,34.9,300,2
1186,415,68,552.3594014,72.5,106.1,58,499.1,72,626.9533096,50,40,31.75,36.5,23.85,13,15,9,STEEL,28.4,49.1,41.7,330,300,16,18,FALSE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,45,692,34.9,FALSE,FALSE,TRUE,TRUE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,680,38.1,240,1
1187,390,60,540.1007963,74,150,58,515,70.1,599.5695679,30,40,28.6,36.5,23.35,13,15,9,STEEL,38.5,46.6,47.8,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,628,98,720,69,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,255,0,SPOKED,SPOKED,1,1,80,80,278,650,34.9,200,2
1188,405,70,593.536575,73,145,45,515,74,648.3152394,45,40,28.6,36.5,23.35,13,15,9,CARBON,34,49,49.9,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,609,50,609,50,0,0,FALSE,0,1,68,45,692,31.8,TRUE,TRUE,TRUE,TRUE,1,9,1,FALSE,255,102,0,TRISPOKE,TRISPOKE,1,1,80,80,278,718,34.9,300,2
1189,405,70,593.536575,73,145,45,515,74,648.3152394,45,40,28.6,36.5,23.35,13,15,9,CARBON,34,49,49.9,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,TRUE,TRUE,TRUE,TRUE,1,8,1,FALSE,51,102,255,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1190,397.71,-92,441.8077678,80.5,145,45,447.2,75.5,575.4094181,45,40,28.6,36.5,23.35,13,15,9,CARBON,34.6,47.2,45.2,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,10,1,FALSE,255,102,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1191,448,98,648.3131081,73,145,45,407.3,77.5,699.5914617,45,40,38.6,61.5,43.35,20,15,9,STEEL,37,51.3,74.3,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,750,128,750,128,1,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,8,2,FALSE,201,255,62,SPOKED,SPOKED,1,1,80,80,210,480,34.9,300,2
1192,405,70,593.536575,73,145,45,515,74,648.3152394,45,40,28.6,36.5,23.35,13,15,9,BAMBOO,34,49,49.9,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,10,1,FALSE,255,255,255,DISC,DISC,1,1,80,80,278,718,34.9,300,2
1193,390,50,561.4177,74.5,133.7,45,514.4,70.6,661.4561399,30,40,28.6,36.5,23.35,13,15,9,STEEL,35,48.4,48.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,720,98,720,98,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,278,680,34.9,300,2
1194,390,50,575.5582413,73,164.4,45,568.4,72.6,647.4959252,30,40,28.6,36.5,23.35,13,15,9,STEEL,35,48.4,48.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,720,98,720,98,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,0,0,SPOKED,SPOKED,1,1,80,80,278,680,34.9,300,2
1195,415,70,597.9617952,73.5,150.9,45,601.7,72.5,654.041134,43,40,28.6,36.5,23.35,13,15,9,STEEL,31.2,31.7,46.2,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,8,2,TRUE,255,0,0,SPOKED,SPOKED,1,1,80,80,278,718,34.9,100,2
1196,432.96,15,399.9091416,72.5,14.4,70,415,74,625.293196,45,40,26.5,36.5,15,10,15,9,CARBON,-9,65.1,33.8,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,735,100,735,100,1,0,FALSE,1,1,68,45,692,31.8,FALSE,TRUE,TRUE,TRUE,1,9,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,718,34.9,300,2
1197,390,45,535.4785803,74,110,120,566.4,75,635.0406587,45,40,28.6,36.5,23.35,13,15,9,STEEL,34.3,46.4,47.7,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,687,58,680,65,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,204,255,TRISPOKE,SPOKED,1,1,80,80,278,718,34.9,300,2
1198,370,50,511.3767658,73,80,120,580.5,74,597.3395741,45,40,28.6,36.5,23.35,14,15,9,STEEL,30,20.5,35,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,278,718,31,250,1
1199,355,-9,473.6023606,73.5,115,45,278,78,601.4243685,45,40,28.6,36.5,24.85,16.5,15,9,STEEL,20.4,40.7,44.6,330,300,16,18,FALSE,FALSE,110,2,0.9,1.1,0.9,1.2,1,0.9,611,104,611,104,1,0,FALSE,1,2,68,48,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,204,204,255,SPOKED,SPOKED,1,1,80,80,231,322,37,300,1
1200,340,20,563.4360126,74.5,144.7,45,586.6,73,636.4847421,20,40,28.6,36.5,23.35,13,15,9,STEEL,37.7,46.6,49.3,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,626,67,626,67,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,298,758,34.9,300,2
1201,380,0,459.5772603,69,100,104,330,71.5,614.5192023,45,40,38.5,45.5,31,16.5,15,9,OTHER,22.6,101.2,35,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,1,0,FALSE,1,2,73,60,692,31.8,FALSE,FALSE,TRUE,TRUE,1,4,0,FALSE,20,20,20,SPOKED,SPOKED,1,1,80,80,230,360,34.9,200,2
1202,410,10,464.8227062,67,100,104,330,71.5,624.7486093,45,40,38.5,45.5,31,16.5,15,9,OTHER,22.6,101.2,35,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,1,0,FALSE,1,2,73,60,692,31.8,FALSE,FALSE,TRUE,TRUE,1,4,0,FALSE,20,20,20,SPOKED,SPOKED,1,1,80,80,230,360,34.9,200,2
1203,455,37,510.2328032,67,120,60,400,70,665.6980131,45,40,42,50,35,17.5,15,8,ALUMINIUM,35,56.6,45,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,2,73,65,692,34.9,FALSE,TRUE,TRUE,TRUE,1,8,1,FALSE,15,15,15,SPOKED,SPOKED,1,1,80,80,278,700,34.9,300,1
1204,355,-9,473.6023606,73.5,115,37,270,78,601.4243685,45,40,28.6,36.5,24.85,16.5,15,9,STEEL,20.4,32.7,44.6,330,300,16,18,FALSE,FALSE,110,2,0.9,1.1,0.9,1.2,1,0.9,611,104,611,104,1,0,FALSE,1,2,68,48,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,210,350,37,300,1
1205,434.18,70,537.2672927,71.5,100,37,546.1,72,641.338709,50,40,47.4,30.1,27.5,17.5,15,9,ALUMINIUM,55.6,46.1,47.4,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,650,66,650,66,0,0,FALSE,1,1,68,45,692,31.8,TRUE,FALSE,TRUE,TRUE,1,0,0,FALSE,102,102,255,SPOKED,SPOKED,1,1,80,80,265,718,34.9,300,1
1206,330.2,-38,371.0844533,75,110.3,45,222.25,71,515.2676368,12,40,27.7,35,23.35,13,15,7,STEEL,23.5,35.1,36.8,330,300,16,18,FALSE,FALSE,110,2,0.9,1.1,0.9,1.2,1,0.9,510,90,510,90,0,1,FALSE,1,2,68,45,692,31.8,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,210,300,34.9,200,2
1207,455,37,510.2328032,67,120,60,400,70,665.6980131,45,40,42,50,35,17.5,15,8,ALUMINIUM,35,56.6,45,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,2,73,65,692,34.9,FALSE,TRUE,TRUE,TRUE,1,9,1,FALSE,15,15,15,SPOKED,SPOKED,1,1,80,80,278,640,34.9,300,1
1208,365,58,492.9238138,74,119.2,60,620,74.5,567.7493827,35,40,28.6,31,23.35,13,15,9,STEEL,32.8,21.7,31,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,640,52,674,56,0,0,FALSE,0,1,68,33,692,28,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,0,204,204,SPOKED,SPOKED,1,1,80,80,298,746,34.9,200,2
1210,395,58,577.8850157,74,162.8,55,620,74.5,649.5292719,35,40,30.2,36.5,30,16.5,15,9,ALUMINIUM,41.7,37.3,48,330,300,16,18,FALSE,FALSE,120,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,2,1,68,44,692,35,FALSE,FALSE,TRUE,TRUE,1,0,0,FALSE,153,153,153,TRISPOKE,SPOKED,3,1,50,80,278,795,50,350,1
1211,435,71.45803726,600.5814488,72.19463469,150.5,12,585,73.19463469,651.3139665,54,40,25.45,36.5,22.25,13,15,9,STEEL,22.6,12.9,29.1,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,32.1,692,29,TRUE,TRUE,TRUE,TRUE,1,9,1,FALSE,0,204,51,SPOKED,SPOKED,1,1,80,80,298,768,29.034,300,1
1212,405,70,596.4054892,73,148,55,549.4,74,680.8656947,45,40,28.5,44.5,25.8,11.5,15,9,CARBON,36,44.4,58.7,330,390,16,18,FALSE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,48,670,48,0,0,FALSE,0,1,68,45,692,35,FALSE,TRUE,TRUE,TRUE,1,10,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,759,34.9,400,2
