,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,Material,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
11609,0.0,1.0,0.33522,0.04293,0.62186,0.08422,77.57419,0.04807,0.03412,0.03721,0.04248,0.032906,0.011987,0.038777,0.01457,0.069208,0.1212,0.041356,74.287,0.11678,0.24216,0.07642,0.137306,0.0112947552083332,0.01775,Steel,0.33,0.353902,0.010688,0.006571,0.005208,0.00091,0.008341,0.006825,0.008633,0.005288,0.6254
344,0.0,0.0,0.46,0.06,0.5656,0.04,70.0,0.04341,0.025425,0.032,0.034,0.01735,0.0105,0.0275,0.015,0.0346,0.0185,0.0294,70.0,0.0797,0.52,0.074,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.35,0.0106,0.0063682433612718,0.0056898913431794,0.0017501590562687,0.0012446864074077,0.0013768717107308,0.0043599860168013,0.0024145522131452,0.6303838203123625
8115,0.0,0.0,0.438734,0.045615,0.5656,0.193852,72.1229532228163,0.04,0.0286,0.04531,0.0365,0.021076,0.013,0.0318,0.015,0.055413,0.030407,0.041604,72.12296,0.18184,0.606221,0.068,0.134078,0.0112947552083332,0.0126413872420262,Steel,0.33,0.303561,0.009,0.006842,0.000719,0.004877,0.002872,0.004928,0.000902,0.001469,0.643221
3190,1.0,1.0,0.408,0.07,0.665,0.045,74.0,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0318,0.015,0.0412,0.037,0.0321,73.0,0.2471999999999999,0.697,0.068,0.135,0.016,0.018,Steel,0.33,0.35,0.009,0.007237784528889,0.0009642853848376,0.006629633749836,0.0006383514550066,0.0021875398532868,0.0010713834174883,0.0022393412014558,0.6754677997140625
14670,0.0,0.0,0.358301,-0.00641,0.55871,0.035892,73.2191360764606,0.03812,0.02878,0.04301,0.03743,0.023328,0.016453,0.030745,0.01484,0.041841,0.021046,0.024645,75.99123,0.0846,0.255782,0.06776,0.128372,0.0112947552083332,0.0126413872420262,Steel,0.328189,0.356879,0.008743,0.005007,0.001571,0.003516,0.003032,0.002371,0.002683,0.009482,0.576533
12585,0.0,0.0,0.414104,0.039688,0.56473,0.045498,72.90853565572019,0.04486,0.04649,0.05718,0.04326,0.036227,0.029844,0.03444,0.0157,0.062646,0.033575,0.024755,66.65743,0.1193,0.318325,0.06793,0.140121,0.0112947552083332,0.0126413872420262,Aluminum,0.327986,0.32359,0.008853,0.001877,0.002135,0.002039,0.008402,0.003815,0.002299,0.002714,0.681023
4975,1.0,1.0,0.42706,0.05273,0.56637,0.04981,73.01912,0.04,0.0286,0.04989,0.0365,0.023259,0.012977,0.034902,0.015,0.049903,0.051599,0.031448,68.0478,0.11009,0.48236,0.068,0.135,0.016,0.000344,Steel,0.33,0.35,0.009,0.001049,0.001078,0.005158,0.007562,0.00085883,0.001575,0.004825,0.698932
7142,1.0,1.0,0.4148,0.07119,0.65785,0.04283,74.25077,0.04048,0.02792,0.04386,0.03489,0.022423,0.013707,0.02996,0.01497,0.048311,0.05193,0.03463,72.85202,0.1612,0.55339,0.06738,0.129978,2.8e-05,-3.5e-05,Steel,0.329941,0.300145,0.008588,0.001686,0.004261,0.001185,0.001576,0.002915,0.002153,0.002205,0.660261
768,0.0,0.0,0.46,0.061,0.5656,0.045,72.0,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0318,0.015,0.038,0.017,0.03,72.0,0.1514,0.596,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0016314907998163,0.0047252508271882,0.0056982203782711,0.001070600115619,0.0083594865299049,0.0018583329622068,0.0018259980425392,0.6823622157531232
11660,1.0,1.0,0.351042,-0.020099,0.5563,0.083843,75.07867060055769,0.03568,0.0254,0.03694,0.03995,0.031951,0.015408,0.02988,0.0131,0.069513,0.091851,0.04653,69.88386,0.19787,0.572869,0.08871,0.137703,0.015466,0.01535,Titanium,0.33,0.361539,0.008131,0.006725,0.004564,0.001003,0.002374,0.003485,0.008249,0.00426,0.52823
5917,1.0,1.0,0.430786,0.039391,0.5731,0.0475,72.986572507417,0.03743,0.02582,0.04875,0.03923,0.023962,0.016622,0.032352,0.01532,0.046519,0.040241,0.026911,70.87403,0.11546,0.425009,0.06838,0.131736,0.002982,0.002799,Titanium,0.329795,0.318511,0.008774,0.002612,0.002392,0.008471,0.007915,0.00064052,0.002394,0.004005,0.639145
5861,0.0,1.0,0.43575,0.04598,0.5656,0.03064,73.17378,0.03791,0.03114,0.04465,0.03806,0.022695,0.017869,0.03079,0.015,0.053849,0.061437,0.033369,70.0,0.13076,0.4813,0.068,0.135,0.0112947552083332,0.006257,Steel,0.33,0.33262,0.008348,0.001955,0.003036,0.004083,0.001686,0.002074,0.00167,0.004892,0.678859
15060,0.0,0.0,0.447141,0.071146,0.56556,0.052519,72.92624005158972,0.03996,0.02706,0.03226,0.0364,0.022212,0.01327,0.028129,0.01505,0.035355,0.013346,0.033758,72.99902,0.10226,0.577161,0.06806,0.130047,0.0112947552083332,0.0126413872420262,Steel,0.329975,0.349869,0.008956,0.002698,0.004909,0.002782,0.003118,0.002546,0.002384,0.001835,0.646468
1937,0.0,0.0,0.41894,0.07,0.5656,0.045,70.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0464,0.048,0.0355,70.0,0.1524,0.515,0.068,0.135,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.35,0.009,0.0017765974003297,0.0029774112248903,0.0008218688021061,0.003034571065425,0.0033032609899821,0.0026082367950936,0.0006009730885502,0.6550289866107493
13917,0.0,0.0,0.420767,0.068247,0.56467,0.081282,72.61896278606106,0.04363,0.02945,0.04914,0.03655,0.022684,0.01306,0.033165,0.01492,0.043757,0.053129,0.031042,69.74233,0.13552,0.502338,0.07195,0.135869,0.0112947552083332,0.0126413872420262,Titanium,0.330467,0.352862,0.008691,0.002457,0.003154,0.007241,0.003854,0.005658,0.003546,0.007534,0.688519
6722,1.0,1.0,0.444153,0.053507,0.56559,0.045211,73.03882625833292,0.03998,0.02852,0.04497,0.03644,0.023397,0.012996,0.03181,0.015,0.04436,0.047552,0.035744,72.02919,0.18044,0.513503,0.06805,0.134957,2.2e-05,-2e-06,Steel,0.330003,0.349971,0.008996,0.00082,0.001332,0.000601,0.001994,0.00082481,0.001137,0.00084867,0.699397
12981,0.0,0.0,0.409988,0.000219,0.55927,0.058278,70.89011993503331,0.04538,0.03506,0.049,0.04059,0.024313,0.024044,0.035265,0.01631,0.041477,0.146105,0.021195,65.12941,0.10093,0.305573,0.06455,0.135458,0.0112947552083332,0.0126413872420262,Aluminum,0.328168,0.355265,0.00865,0.00284,0.002893,0.021074,0.002164,0.007772,0.001641,0.003316,0.619766
2803,1.0,1.0,0.405,0.0700000000000009,0.48,0.045,74.00000000000001,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0469,0.0472,0.0329,73.00000000000001,0.12,0.5672,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.0025835553585847,0.0020474347585686,0.001195174296293,0.0093321897550642,0.0005079244760527,0.0037929382015145,0.0008739443404573,0.6872386980363938
10204,0.0,0.0,0.392189,0.035892,0.58524,0.060639,74.7305414442362,0.04024,0.02879,0.04474,0.03689,0.02345,0.013685,0.031397,0.01484,0.045047,0.037801,0.030907,72.52557,0.12782,0.471111,0.07272,0.130883,0.0112947552083332,0.0126413872420262,Steel,0.33025,0.343326,0.008874,0.002495,0.002444,0.003995,0.002994,0.003105,0.002811,0.002517,0.647713
12424,0.0,0.0,0.400401,0.096273,0.57432,0.056575,77.14234998705987,0.04976,0.04613,0.05003,0.04928,0.034542,0.027556,0.032922,0.01486,0.080826,0.031558,0.026439,68.96747,0.13337,0.420696,0.06785,0.128875,0.0112947552083332,0.0126413872420262,Aluminum,0.329003,0.330643,0.00901,0.001636,0.002197,0.00167,0.006099,0.008202,0.001475,0.006988,0.721938
8147,0.0,0.0,0.408958,0.066042,0.5656,0.045,74.0000202554444,0.04,0.02763,0.03702,0.0365,0.024201,0.013,0.031133,0.015,0.043795,0.04746,0.033336,73.0,0.12222,0.523384,0.068,0.13,0.0112947552083332,0.0126413872420262,Steel,0.33,0.35,0.009,0.001386,0.006816,0.001288,0.00080352,0.003988,0.00464,0.002049,0.630695
2726,1.0,1.0,0.4156,0.087,0.4656,0.045,73.5,0.04,0.0286,0.045,0.037,0.02335,0.013,0.0318,0.015,0.0205,0.0486,0.025,72.5,0.0289,0.5146000000000001,0.068,0.13,0.016,0.018,Titanium,0.33,0.35,0.009,0.0008158797465483,0.0018974751946088,0.0008170740560052,0.0012690456804073,0.0023117313452887,0.0020044659250959,0.0094558587869096,0.6297581611189942
9372,1.0,1.0,0.445879,0.069024,0.56637,0.036108,68.94762112220128,0.04024,0.03012,0.03558,0.03679,0.0256,0.010611,0.028846,0.01456,0.03873,0.031601,0.030419,72.90488,0.14924,0.574318,0.06893,0.130845,0.01533,0.018521,Steel,0.329506,0.376359,0.009375,0.004129,0.005128,0.002271,0.004032,0.00917,0.001139,0.006614,0.63306
6402,1.0,1.0,0.40593,0.05259,0.56425,0.05168,73.06025,0.03939,0.0298,0.04364,0.0372,0.023632,0.013734,0.031421,0.01488,0.047823,0.037489,0.028544,71.62378,0.12356,0.50037,0.06864,0.137364,0.0088,0.018487,Titanium,0.330593,0.330899,0.008815,0.002148,0.002897,0.002469,0.005048,0.002756,0.001911,0.002977,0.65277
10485,1.0,0.0,0.340103,0.101506,0.54105,0.108993,77.27309895590874,0.04072,0.03139,0.05902,0.03982,0.028091,0.013399,0.032111,0.01406,0.052485,0.088557,0.031389,76.10083,0.14218,0.523148,0.06392,0.128027,0.014611,0.0126413872420262,Steel,0.33166,0.331088,0.0094,0.004007,0.003043,0.004945,0.003083,0.006167,0.00181,0.00294,0.662848
13364,0.0,0.0,0.402981,0.059524,0.56302,0.033556,74.2106395409345,0.03884,0.02752,0.04304,0.03622,0.024015,0.01417,0.031019,0.01611,0.043681,0.036303,0.029448,78.90578,0.13197,0.503848,0.06538,0.127788,0.0112947552083332,0.0126413872420262,Steel,0.327956,0.316456,0.008572,0.00178,0.001698,0.002211,0.001041,0.0017,0.007645,0.009795,0.641479
4776,1.0,1.0,0.42094,0.01576,0.56542,0.06214,70.80013,0.03963,0.02962,0.04089,0.04222,0.022378,0.0137,0.029708,0.01499,0.041801,0.041023,0.035551,68.58622,0.10008,0.18147,0.0682,0.135228,0.000395,0.000323,Aluminum,0.330149,0.300548,0.009182,0.002777,0.000818,0.000371,0.002388,0.003256,0.006996,0.007109,0.661225
4739,1.0,1.0,0.40759,0.06941,0.56536,0.04529,73.96529,0.03999,0.02853,0.04498,0.03643,0.023394,0.013042,0.031809,0.01501,0.050772,0.031271,0.035187,72.96697,0.14649,0.64857,0.06802,0.129935,0.015971,0.018131,Steel,0.329995,0.350424,0.009002,0.008939,0.006116,0.000862,0.002977,0.00043949,0.00121,0.002559,0.644541
11767,1.0,1.0,0.510201,0.031154,0.62857,0.018915,71.29010177181415,0.04101,0.03588,0.04505,0.04988,0.034786,0.014844,0.039529,0.01453,0.033253,0.108712,0.042879,64.7559,0.22129,0.605946,0.06841,0.123876,0.014263,0.015389,Steel,0.33,0.325464,0.012697,0.005699,0.008258,0.008008,0.008558,0.002603,0.005646,0.007389,0.528316
1768,0.0,0.0,0.43,0.059,0.5656,0.045,74.0,0.04,0.0267,0.036,0.0365,0.02335,0.013,0.03,0.015,0.0389,0.0415,0.0358,73.0,0.1,0.51,0.068,0.13,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0007473259091832,0.0007141948497016,0.001014568014758,0.000576012935938,0.0071509655253769,0.0006870401180555,0.000615204242398,0.6845839256051772
10454,0.0,0.0,0.37787,0.072951,0.54496,0.094476,76.25214546076512,0.04006,0.03252,0.0522,0.04179,0.02826,0.015127,0.031627,0.01421,0.049773,0.065744,0.03509,72.98631,0.13943,0.515875,0.0678,0.129469,0.0112947552083332,0.0126413872420262,Aluminum,0.331906,0.310153,0.009403,0.004054,0.002592,0.004375,0.002183,0.005692,0.00033,0.004404,0.690807
13066,1.0,1.0,0.42144,0.052307,0.58487,0.129831,71.88105044171208,0.03937,0.0276,0.0417,0.03759,0.025168,0.013168,0.031664,0.01485,0.051592,0.049717,0.079725,71.3398,0.27235,0.761087,0.06604,0.132596,0.015575,0.018127,Steel,0.330368,0.372337,0.011657,0.002655,0.000116,0.004896,0.0027,0.01328,0.012574,0.002622,0.759478
5432,1.0,1.0,0.435,0.05211,0.5656,0.0461,73.07667,0.04,0.0286,0.04347,0.0365,0.02335,0.013,0.031187,0.015,0.047299,0.042496,0.031315,73.06532,0.13502,0.54769,0.068,0.13,0.016,0.018,Steel,0.33,0.35,0.009,0.00294,0.001862,0.001309,0.007833,0.002998,0.004366,0.007624,0.635125
7843,1.0,1.0,0.399563,0.070631,0.55168,0.153737,75.4029074168222,0.04,0.0286,0.045,0.0365,0.024331,0.013,0.03326,0.015,0.053232,0.047386,0.037732,72.45631,0.14616,0.584241,0.068,0.13,0.016,0.018,Titanium,0.33,0.35,0.009,0.003983,0.000852,0.00672,0.004535,0.001385,0.004264,0.003322,0.653037
8480,0.0,0.0,0.305328,-0.065525,0.56134,0.026787,70.77105930520513,0.03904,0.02797,0.04919,0.04249,0.025252,0.014797,0.031329,0.01454,0.045678,0.041322,0.049051,69.08029,0.08313,0.057271,0.0688,0.125188,0.0112947552083332,0.0126413872420262,Steel,0.334461,0.359468,0.008429,0.001275,0.005733,0.019104,0.004288,0.00061794,0.014392,0.002598,0.464964
796,0.0,0.0,0.405,0.065,0.5656,0.03,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0497,0.0275,0.0386,71.0,0.11,0.5,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0070755301729951,0.0011722329810866,0.0026360443596043,0.0032115446836844,0.0082501564701847,0.0021859405154323,0.0016799254138708,0.6294720082098244
6323,1.0,1.0,0.39931,0.04876,0.55972,0.04359,73.00495,0.03945,0.02969,0.04283,0.0363,0.022013,0.013649,0.031286,0.01476,0.055334,0.034777,0.043609,72.53365,0.14327,0.57247,0.06737,0.134349,0.004073,0.009854,Titanium,0.33183,0.309051,0.009019,0.002832,0.001948,0.001681,0.002502,0.002243,0.000648,0.002846,0.634236
2677,1.0,1.0,0.405,0.07,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0229,0.0243999999999999,73.0,0.145,0.5229,0.068,0.13,0.016,0.018,Aluminum,0.33,0.35,0.009,0.0009283005378352,0.0008832618470854,0.0012221347416036,0.007237784528889,0.0005403053123797,0.0054177938575166,0.0037255785717163,0.6587420739449726
1765,0.0,0.0,0.38,0.02,0.5656,0.045,74.0,0.05,0.0277,0.04,0.04,0.02335,0.013,0.03,0.015,0.0406,0.0397,0.0173,71.5,0.1,0.3147,0.08,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.00609037397064,0.003285191053827,0.009445490736903,0.0018034351286833,0.0096974904458234,0.0036287654094989,0.0035035833017543,0.5908108214184471
12266,1.0,0.0,0.397466,0.040695,0.56292,0.052666,73.3111530983586,0.04177,0.03048,0.04286,0.04128,0.024837,0.014141,0.032757,0.01512,0.046427,0.050255,0.030283,74.2177,0.13335,0.460831,0.06735,0.129372,0.016243,0.0126413872420262,Titanium,0.330477,0.356833,0.008888,0.002284,0.003018,0.003444,0.004052,0.002168,0.002826,0.002232,0.638857
14064,0.0,0.0,0.401071,0.051514,0.62979,0.152339,72.73836719056634,0.03935,0.02822,0.0398,0.03714,0.021928,0.011363,0.030937,0.01468,0.040145,0.048848,0.033913,70.80943,0.17697,0.503811,0.06964,0.129143,0.0112947552083332,0.0126413872420262,Steel,0.330283,0.296266,0.008782,0.00243,0.00147,0.004828,0.002171,0.0004505,0.002815,0.005734,0.67704
5288,1.0,1.0,0.38807,0.02955,0.53743,0.12121,73.01057,0.04,0.03468,0.05924,0.04537,0.024573,0.015152,0.031385,0.015,0.06899,0.036927,0.034541,72.47118,0.12517,0.48782,0.068,0.13,0.012315,0.013855,Aluminum,0.33,0.338485,0.009,0.001297,0.001961,0.006103,0.003394,0.003827,0.001037,0.00068168,0.639459
7406,1.0,1.0,0.39125,0.02854,0.52652,0.03037,74.60314,0.0397,0.02925,0.04462,0.03678,0.022312,0.011245,0.028027,0.01422,0.033488,0.019407,0.026416,70.60891,0.09269,0.21591,0.06791,0.110469,0.015924,0.017136,Steel,0.330238,0.300626,0.008228,0.001104,0.007239,0.007948,0.002941,0.006518,0.004702,0.002649,0.555278
6885,1.0,1.0,0.383711,0.062938,0.56561,0.028792,75.36623811793385,0.04004,0.02552,0.03806,0.0364,0.02103,0.013424,0.028716,0.015,0.025287,0.014966,0.0261,74.78417,0.12992,0.556767,0.06801,0.130016,0.015959,0.01799,Steel,0.329992,0.349994,0.009002,0.000473,0.000802,0.000857,0.001029,0.00089112,0.000465,0.00087805,0.615945
7367,1.0,1.0,0.38899,0.06339,0.5648,0.04658,76.58952,0.03985,0.02901,0.0573,0.0384,0.022019,0.014018,0.031823,0.01505,0.047281,0.044363,0.028831,68.79956,0.14218,0.53919,0.06857,0.130102,0.015374,0.0178,Aluminum,0.330403,0.350357,0.008291,0.000256,0.005957,0.007825,0.004136,0.007301,0.007119,0.007567,0.674021
784,0.0,0.0,0.405,0.07,0.5656,0.045,78.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0546,0.058,0.0257,71.5,0.1,0.358,0.068,0.135,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0056442987923384,0.0009900119080076,0.0030179709525134,0.0007903310804703,0.0045058698051655,0.0027563121860814,0.0075403788977567,0.6476082306952947
14403,0.0,0.0,0.417359,0.049728,0.56255,0.050869,72.7220378934051,0.03953,0.0303,0.04452,0.03758,0.024215,0.013556,0.031476,0.01469,0.057671,0.120205,0.031578,71.04307,0.13529,0.4935,0.0673,0.128662,0.0112947552083332,0.0126413872420262,Steel,0.32827,0.325776,0.008613,0.002332,0.002787,0.002512,0.003072,0.001839,0.002047,0.004929,0.638609
4720,1.0,1.0,0.40198,0.06964,0.56607,0.04573,73.27937,0.07719,0.0286,0.04502,0.03653,0.023453,0.012958,0.031793,0.01501,0.048591,0.03175,0.044162,72.94633,0.1518,0.59512,0.06807,0.129945,-2.4e-05,4.2e-05,Aluminum,0.330053,0.299952,0.008978,0.00854,0.004813,0.004765,0.00089634,0.005199,0.002038,0.002507,0.697957
1957,0.0,0.0,0.45,0.07,0.5656,0.045,72.5,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.03,0.015,0.0448999999999999,0.025,0.0387,71.0,0.155,0.57,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.35,0.009,0.0022756644484374,0.0010268857617425,0.0035500123571304,0.0009799265815303,0.0032327541463946,0.0007228658025882,0.0047564570039931,0.6375874591066244
5289,1.0,1.0,0.39225,0.039,0.48213,0.045,71.69373,0.04,0.0286,0.045,0.0365,0.020589,0.012596,0.029645,0.015,0.047583,0.037061,0.035779,72.02031,0.15678,0.45256,0.068,0.126734,0.016,0.018,Steel,0.33,0.35,0.009,0.00159,0.003552,0.002735,0.00080986,0.005105,0.001652,0.002891,0.586382
9269,0.0,0.0,0.468554,0.001812,0.56509,0.0281,73.18155004510001,0.04045,0.03095,0.03814,0.03721,0.022904,0.021416,0.032502,0.01522,0.046642,0.028792,0.029947,71.3266,0.11184,0.270068,0.06865,0.135391,0.0112947552083332,0.0126413872420262,Steel,0.32972,0.350521,0.008612,0.00026,0.002183,0.008812,0.0013,0.003216,0.002404,0.001244,0.614193
6050,1.0,1.0,0.40825,0.025967,0.57559,0.048442,73.07933437444868,0.03518,0.0286,0.04941,0.04398,0.023889,0.015974,0.032878,0.01528,0.045331,0.038732,0.02522,70.4933,0.107,0.371251,0.06856,0.131045,0.003473,0.003673,Titanium,0.329798,0.31191,0.008843,0.004309,0.002134,0.007932,0.00563,0.00079709,0.002005,0.004339,0.627999
4035,0.0,0.0,0.445,0.005,0.5656,0.045,71.5,0.04,0.0601,0.055,0.0614999999999999,0.02835,0.018,0.0418,0.015,0.0692,0.0475,0.0465,72.0,0.145,0.3575,0.068,0.135,0.0158425319267067,0.0177455382843988,Aluminum,0.33,0.3,0.009,0.0031707015804322,0.0088924145100774,0.003175342949333,0.0013298597719188,0.0038685827613827,0.0010907543659154,0.0010477485652493,0.6953111357499713
13035,0.0,0.0,0.402858,0.015779,0.56458,0.057901,71.93250205171483,0.03967,0.02948,0.04944,0.037,0.023193,0.016842,0.031492,0.01488,0.043961,0.056622,0.0285,69.75236,0.128,0.359424,0.06743,0.130533,0.0112947552083332,0.0126413872420262,Steel,0.328984,0.326686,0.008845,0.002596,0.002585,0.008849,0.002464,0.005377,0.00289,0.003059,0.631305
12406,0.0,0.0,0.413782,0.058853,0.56227,0.054607,72.95695058940873,0.04236,0.03515,0.04522,0.04171,0.027678,0.015419,0.031348,0.01487,0.045471,0.035458,0.029789,70.65601,0.11581,0.466084,0.06897,0.125615,0.0112947552083332,0.0126413872420262,Steel,0.328576,0.310223,0.00861,0.001432,0.003912,0.002166,0.002252,0.002835,0.002462,0.002238,0.645972
15159,0.0,1.0,0.41518,0.058451,0.56561,0.04546,74.00454662202593,0.03998,0.02799,0.04412,0.03639,0.02104,0.011287,0.031776,0.01496,0.046237,0.047244,0.025224,72.59727,0.11364,0.516356,0.06797,0.13497,0.0112947552083332,0.017855,Steel,0.330015,0.350062,0.008988,0.001068,0.00273,0.002007,0.002261,0.004188,0.002281,0.00087842,0.619762
1981,0.0,0.0,0.39201236,0.022,0.5656,0.06,69.5,0.04,0.0327,0.04961,0.045,0.03,0.0215,0.0346,0.015,0.046,0.046,0.0342,68.5,0.11,0.32,0.068,0.135,0.0158425319267067,0.0177455382843988,Steel,0.33,0.30300376,0.009,0.002006666171068,0.0016066242184583,0.0022035977316344,0.0010359379510552,0.0097972962465841,0.001597251244101,0.0044730349968235,0.642053800926887
5256,0.0,0.0,0.36545,0.04025,0.5656,0.04581,71.5849,0.04,0.03665,0.045,0.04214,0.023867,0.018805,0.0318,0.015,0.050916,0.032028,0.024413,72.80504,0.12158,0.47329,0.068,0.12195,0.0112947552083332,0.0126413872420262,Aluminum,0.33,0.340252,0.009,0.007145,0.002933,0.001126,0.002008,0.006382,0.004899,0.00555,0.622331
7494,1.0,1.0,0.365406,-0.018837,0.56686,0.064849,73.62479019541323,0.04099,0.02985,0.04438,0.0367,0.021376,0.015847,0.030621,0.01491,0.035818,0.051776,0.028915,73.93907,0.11171,0.307584,0.06863,0.110197,0.015347,0.017291,Steel,0.328775,0.299991,0.00792,0.005786,0.00065,0.001508,0.007642,0.00428,0.005194,0.008306,0.539107
11929,1.0,1.0,0.50639,-0.02315,0.62444,0.02218,77.9635703948209,0.04598,0.03261,0.05364,0.04171,0.019167,0.020027,0.034274,0.01145,0.06866,0.112087,0.043931,71.67754,0.11297,0.579612,0.06865,0.137626,0.015689,0.015102,Titanium,0.33,0.306282,0.007739,0.000672,0.001129,0.008063,0.008449,0.00399,0.001108,0.008878,0.56796
6599,1.0,1.0,0.469262,0.081773,0.56329,0.140033,77.7157088526473,0.03986,0.03229,0.04524,0.0367,0.033682,0.022045,0.035713,0.016,0.067052,0.060089,0.033046,78.87146,0.12644,0.615957,0.06743,0.128073,0.004179,0.001086,Steel,0.331859,0.354029,0.008395,0.009811,0.002203,0.000359,0.001431,0.00512,0.005765,0.009183,0.729662
2218,1.0,0.0,0.387,0.054,0.5656,0.045,76.0,0.04,0.0295,0.036,0.03475,0.0235,0.0135,0.03,0.015,0.0427,0.0197,0.029,75.0,0.097,0.5097,0.068,0.13,0.016,0.0177455382843988,Steel,0.33,0.35,0.009,0.0010627985254427,0.0005167298458988,0.0013371745614638,0.0005817284441223,0.0014260669739794,0.0013371745614638,0.0060859212217564,0.6106966131380427
11911,1.0,1.0,0.351047,0.067348,0.55241,0.084648,76.84968314530705,0.03575,0.02655,0.03376,0.04747,0.03077,0.018123,0.039526,0.01405,0.06934,0.077723,0.039171,72.0114,0.21404,0.247526,0.08534,0.13742,0.013543,0.015281,Steel,0.33,0.341824,0.008317,0.000613,0.00594,0.001009,0.008175,0.003568,0.008629,0.002396,0.53153
568,0.0,0.0,0.386,0.04,0.5656,0.08,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0343,0.0238,0.0337,74.5,0.09,0.5638,0.068,0.13,0.0158425319267067,0.0177455382843988,Steel,0.33,0.3,0.009,0.0056113702037876,0.0024519235277076,0.004626083556993,0.0031998218344462,0.0034225369929849,0.0005915968976536,0.0035448233374829,0.5635361415540027
12101,0.0,1.0,0.335218,0.042931,0.62186,0.08422,77.57418827724999,0.04807,0.03412,0.03721,0.04248,0.032906,0.011987,0.038777,0.01457,0.069208,0.1212,0.041356,74.287,0.11678,0.242161,0.07642,0.137306,0.0112947552083332,0.017751,Steel,0.33,0.353902,0.010688,0.006571,0.005208,0.00091,0.008341,0.006825,0.008633,0.005288,0.6254
5348,0.0,0.0,0.3875,0.05867,0.5655,0.045,75.0,0.04,0.02415,0.03167,0.02606,0.02335,0.013,0.027444,0.015,0.036494,0.015227,0.026164,77.3521,0.14568,0.56236,0.068,0.121388,0.0112947552083332,0.0126413872420262,Steel,0.33,0.35,0.009,0.002201,0.001184,0.000877,0.001318,0.005181,0.0011,0.002045,0.630871
