,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
1253,484.03,55.0,569.0524,61.0,174.9,43.0,490.0,58.5,663.5642,45.0,38.1,25.4,34.0,18.75,11.425,5.0,30.0,142.0,150.0,25.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,19.544879608924276,3.338589127400528,1.8762771568960916,2.094658755064391,4.193664122383363,5.132687893675713,7.498117706423342,670.0,111.0,670.0,111.0,0.0,68.0,31.8,692.0,25.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,260.0,600.0,25.4,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1254,801.52,70.0,585.7457,56.5,150.0,45.0,430.0,45.6,853.2007,45.0,40.0,30.2,36.5,26.0,13.0,15.0,9.0,65.0,50.0,35.0,330.0,300.0,16.0,18.0,1.0,0.0,130.0,13.692983281732452,1.204641905111624,2.332911244015836,7.256867620404972,7.173414951874787,3.3633782712135636,1.376227956561649,774.0,152.0,774.0,152.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,550.0,35.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1255,432.3,70.0,587.6863,67.5,125.0,65.0,420.5,71.5,677.3694,45.0,40.0,33.6,36.5,23.35,18.0,15.0,9.0,29.8,68.0,63.3,330.0,300.0,16.0,18.0,0.0,0.0,135.0,12.02811785626081,3.8270505258281045,9.067328225071615,2.0144068403488418,5.4210742350622825,3.1044161861918536,4.102532478216511,720.0,98.0,720.0,98.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,153.0,0.0,1.0,1.0,80.0,80.0,278.0,550.0,34.9,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1256,430.0,0.0,540.79877,69.0,275.0,30.0,300.0,72.5,639.18646,45.0,40.0,22.7,30.0,25.0,13.0,15.0,9.0,45.0,100.0,230.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.252321302634899,7.609387194543568,2.5650943072133376,6.7676546747674635,3.7661003549638674,2.4831076214351095,3.110800103047097,486.0,80.0,486.0,80.0,0.0,70.0,38.0,692.0,38.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,255.0,255.0,255.0,3.0,3.0,40.0,40.0,278.0,800.0,48.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1257,405.0,70.0,600.1441,77.0,145.0,66.0,516.9,78.0,671.9663,45.0,88.0,37.1,36.5,23.35,13.0,15.0,9.0,36.6,50.9,52.3,330.0,300.0,16.0,18.0,0.0,0.0,120.0,6.660777132484895,6.703806232677919,8.29969339812631,20.95960104645284,3.5022164198639016,8.445254232210795,2.173994874437779,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,10.0,2.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1258,405.0,90.0,644.2074,75.0,145.0,66.0,516.9,76.0,693.4516,45.0,88.0,37.1,36.5,23.35,13.0,15.0,9.0,36.6,50.9,50.3,330.0,300.0,16.0,18.0,0.0,0.0,135.0,7.247903869569699,0.9832514260509253,3.7783245676655928,3.488581167122354,1.8506588451682877,4.896518559268721,4.320788035613016,684.0,62.0,684.0,62.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,10.0,2.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1259,325.0,-25.0,372.59125,73.0,97.0,43.0,260.3,74.0,494.59064,45.0,40.0,28.7,32.0,20.0,16.5,15.0,9.0,32.3,35.3,36.5,330.0,300.0,16.0,18.0,0.0,0.0,130.0,7.158047606932123,3.0148297545481975,2.7242555708294507,1.129684918257447,1.1185145707739634,1.6900885891654833,2.0514491894526126,486.0,80.0,486.0,80.0,0.0,68.0,35.0,692.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,40.0,210.0,287.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1260,325.0,-25.0,346.771,73.0,95.0,40.0,186.8,74.0,485.1261,45.0,40.0,28.7,32.0,20.0,16.5,15.0,9.0,30.3,36.8,35.2,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.99662869346885,0.6477660880868975,1.1122845077048165,0.5166224046608457,3.4741863456493407,4.1174943270501885,1.5883839639719486,486.0,80.0,486.0,80.0,0.0,68.0,35.0,692.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,153.0,255.0,3.0,3.0,40.0,40.0,210.0,220.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1261,445.0,67.5,651.4473,71.0,120.0,20.0,485.0,73.0,743.25433,45.0,40.0,33.9,42.9,23.35,15.0,15.0,12.3,25.9,66.6,51.7,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2.382428479606092,1.3249074290244813,1.1303289057024157,1.0576998088299037,1.4378845989395752,1.909019432061835,1.0533289116290019,736.0,114.0,736.0,114.0,0.0,68.0,36.0,692.0,28.6,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,59.0,59.0,24.0,1.0,1.0,80.0,80.0,278.0,790.0,35.0,410.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1262,405.0,70.0,600.78894,77.5,145.0,65.0,516.8,80.0,674.89246,45.0,40.0,38.1,36.5,23.35,14.0,15.0,9.0,31.8,50.8,52.6,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.9767277496020887,1.226730435159538,0.42636149205597884,0.5748542116959066,2.4048586621058625,1.5783617200933253,0.8286576462484176,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1263,405.0,70.0,603.80774,80.5,145.0,65.0,516.8,80.0,691.18787,45.0,40.0,38.1,36.5,23.35,14.0,15.0,9.0,31.8,50.8,52.6,330.0,300.0,16.0,18.0,0.0,0.0,130.0,1.1559066693139726,0.6844744256918645,0.3548026258059612,3.128473500016065,0.905345630812565,1.5977079107189134,1.1467470492300218,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1264,325.0,-25.0,370.67862,73.0,95.0,40.0,260.2,74.0,494.59064,45.0,40.0,28.7,32.0,20.0,16.5,15.0,9.0,32.4,35.2,36.5,330.0,300.0,16.0,18.0,0.0,0.0,130.0,10.140188278279316,1.1934921077623761,0.9683537072773719,0.589349691946166,7.381351243574777,3.5845184644363934,1.4489418183484708,486.0,80.0,486.0,80.0,0.0,68.0,35.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,153.0,153.0,153.0,3.0,3.0,40.0,40.0,210.0,285.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1265,520.0,140.0,776.5132,71.0,148.5,58.0,518.8,68.5,794.82324,90.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.6,52.8,40.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,11.14996760555586,4.203555342429037,3.1033581451945533,2.5248044139762014,2.7459170784096383,2.0866243638059006,2.280276505546033,910.0,120.0,910.0,120.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,153.0,51.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1266,560.0,50.0,675.1515,73.0,132.5,58.0,518.8,73.0,745.9442,90.0,40.0,28.6,38.1,23.35,13.0,15.0,9.0,25.0,52.8,60.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,9.46381222048472,10.311067212557372,10.51984218047539,1.560723312744923,3.061826977171408,2.9189033335908605,1.2511658003250365,910.0,120.0,910.0,120.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1267,405.0,70.0,594.9984,73.0,145.0,45.0,515.0,74.0,646.55725,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,50.1,330.0,300.0,16.0,18.0,0.0,0.0,130.0,4.62586543641588,1.9918036005378217,2.7355853045657605,2.8157841256886202,2.565663840466655,2.3397348478801403,1.3902794613251241,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1268,380.0,-30.530743,502.2408,73.91972,126.7,44.0,430.0,73.91972,623.9452,20.0,45.0,35.0,34.5,18.0,15.0,15.0,9.0,37.8,38.3,47.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,0.5931735806688229,0.40986666793262283,0.967596831482094,2.754988663225058,1.1255047205717585,0.18816372109864243,0.6512497008138276,670.0,111.0,670.0,111.0,0.0,170.0,45.0,692.0,26.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,210.0,480.0,33.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1269,367.86,69.0,552.42194,74.0,120.0,44.0,520.0,75.0,615.88104,45.0,40.0,27.7,36.5,23.35,13.0,15.0,9.0,30.7,16.8,47.7,330.0,300.0,16.0,18.0,1.0,1.0,120.0,12.610845669568123,32.544931407458506,87.03731294079557,3.647029745023741,3.964320987418824,5.477679356563751,8.510525682830979,678.0,56.0,678.0,56.0,0.0,68.0,40.0,692.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,278.0,650.0,40.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1270,330.0,-15.0,451.2057,69.0,93.4,45.0,260.1,74.0,551.74054,45.0,40.0,28.6,36.5,24.85,16.5,20.0,9.0,22.8,40.1,43.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,4.23960513250797,0.7266754398848602,1.708181002812525,1.6251342012211192,1.3206615186967388,3.735893538256959,1.3131403651194613,590.0,83.0,590.0,83.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,204.0,102.0,1.0,1.0,80.0,80.0,230.0,315.0,34.9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1271,415.0,80.0,605.17395,73.5,145.7,170.0,709.6,72.0,652.9985,45.0,40.0,28.6,36.5,22.0,17.0,15.0,9.0,29.2,129.6,43.3,330.0,300.0,16.0,18.0,1.0,1.0,130.0,6.223160000283977,3.867706931639404,1.1758653746566392,6.717498253429842,1.5061926532892702,10.6563954765334,1.0724543992932216,680.0,58.0,680.0,58.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,774.0,34.9,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1272,380.0,80.0,612.163,72.5,153.8,240.0,699.6,76.0,705.3172,45.0,40.0,27.0,36.5,22.0,16.0,15.0,9.0,33.6,139.6,49.2,330.0,300.0,17.0,18.0,1.0,1.0,130.0,2.1365425467202193,5.0654297050149,1.536946571030458,2.1299190058624533,8.328275151412013,6.778841906221877,0.7404265933355091,680.0,58.0,680.0,58.0,1.0,68.0,38.0,694.0,31.8,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,153.0,255.0,1.0,1.0,80.0,80.0,278.0,774.0,31.8,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1273,452.12,66.04,586.9212,71.0,117.6,120.0,508.0,73.5,707.90466,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.7,116.0,46.8,330.0,300.0,16.0,18.0,0.0,0.0,135.0,4.251389560733204,8.64157311570674,20.404710895703513,6.539593283322009,7.491433921988853,6.906230733733489,7.137971461027453,736.0,114.0,736.0,114.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,785.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1274,445.0,67.5,651.4473,71.0,120.0,25.0,485.0,73.0,743.25433,45.0,40.0,33.9,42.9,23.35,15.0,15.0,12.3,25.9,66.6,51.7,330.0,300.0,16.0,18.0,0.0,0.0,135.0,1.453651933466845,2.1430899852134573,1.4860823162126024,0.2483266953280352,5.859992540210486,0.671326900139597,1.5168470055044545,736.0,114.0,736.0,114.0,0.0,68.0,36.0,692.0,28.6,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,790.0,35.0,410.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1275,444.0,58.0,564.22565,71.0,116.9,45.0,442.2,73.0,664.7647,45.0,40.0,30.2,38.95,23.35,13.0,15.0,9.0,30.0,36.2,45.4,330.0,300.0,16.0,18.0,0.0,0.0,130.0,7.095284222759676,17.54227131748241,6.768369958443932,10.366724248515878,23.7929352897981,10.007662357489236,5.716952852316745,736.0,114.0,736.0,114.0,0.0,68.0,45.0,692.0,31.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,255.0,204.0,1.0,1.0,80.0,80.0,298.0,718.0,45.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1276,405.0,70.0,565.87195,73.0,102.6,45.0,460.0,74.0,650.40753,40.0,40.0,28.6,39.95,23.35,13.0,15.0,9.0,32.0,40.0,51.8,330.0,300.0,16.0,18.0,0.0,0.0,130.0,3.6626905360420365,2.910192215937728,1.0910708148926866,7.2798490604959225,1.6909889479446154,1.6398034463062467,4.826899379183719,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,255.0,102.0,102.0,1.0,1.0,80.0,80.0,280.0,662.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1277,360.0,40.0,542.5394,74.5,133.1,45.0,550.0,75.5,620.9146,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.7,40.0,48.8,330.0,300.0,16.0,18.0,0.0,0.0,135.0,1.2860171208069622,0.4411347769314093,0.7627821400529865,1.2539025976348377,3.998907353567999,0.8110508247621431,1.7351886041225746,670.0,111.0,670.0,111.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,255.0,1.0,1.0,80.0,80.0,298.0,788.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1278,422.5,64.0,617.8749,71.5,165.0,70.0,580.0,74.0,663.87775,45.0,34.0,28.6,36.5,23.35,13.0,15.0,9.0,36.1,53.1,44.2,330.0,300.0,16.0,18.0,0.0,0.0,135.0,13.5309041377062,13.00030636218231,2.0019957808169857,11.285169010208147,2.5177561551276275,9.382175279107642,6.596797728839727,700.0,78.0,700.0,78.0,0.0,68.0,40.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,58.0,98.0,219.0,1.0,1.0,80.0,80.0,278.0,780.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1279,440.0,69.0,625.65,72.0,188.0,80.0,560.0,73.25,651.8418,44.0,40.0,30.7,36.5,25.0,19.0,15.0,9.0,42.5,51.3,54.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,7.112937975675104,1.3605065593177093,3.619068974348629,2.0152579822192496,2.135991852668667,5.892612355969584,2.5476513560710785,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,36.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,233.0,227.0,199.0,1.0,1.0,80.0,80.0,278.0,757.0,36.0,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1280,420.0,58.0,534.3817,69.0,90.0,80.0,400.0,69.0,666.2567,45.0,40.0,34.95,36.5,33.35,22.8,15.0,8.0,25.0,20.0,70.0,330.0,300.0,16.0,18.0,0.0,0.0,135.0,1.5222156342749864,1.4427620528830787,1.082708546230542,1.3051691890599049,1.9887111702332252,0.892622399727165,1.4046713833871132,736.0,114.0,736.0,114.0,0.0,68.0,55.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,102.0,51.0,1.0,1.0,80.0,80.0,298.0,666.0,40.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1281,400.0,-17.5,493.523,72.0,194.0,75.0,480.0,74.0,521.4008,45.0,40.0,26.7,36.5,23.35,13.0,15.0,9.0,35.4,30.5,37.8,330.0,300.0,16.0,18.0,0.0,0.0,120.0,4.272323934442828,0.8809337827810282,0.6262418063349205,1.0277607380694807,0.4064179718125721,0.8272071511110214,0.397739311571964,525.0,74.0,525.0,74.0,0.0,68.0,35.0,692.0,28.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,51.0,102.0,3.0,3.0,40.0,40.0,278.0,645.0,30.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1282,405.0,-30.0,385.02774,40.0,145.0,45.0,342.6,40.0,390.0899,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,52.7,42.6,30.6,330.0,300.0,16.0,18.0,0.0,0.0,130.0,1.7222249220489332,0.32177972740147825,1.0397365639005356,1.6536589139284346,5.515217103467514,1.4160613560672854,1.1607396678988509,400.0,75.0,325.0,50.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,255.0,0.0,51.0,1.0,1.0,80.0,80.0,278.0,450.0,34.9,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1283,375.0,50.0,442.02505,77.0,87.5,25.0,555.0,70.0,589.4792,30.0,40.0,25.5,36.5,23.35,13.0,15.0,9.0,25.0,15.0,25.0,330.0,300.0,16.0,18.0,0.0,0.0,120.0,2.6038145312195833,0.5514410106491685,0.644128249731275,1.9188116003413604,2.2940660068028635,0.15924744886914727,0.5088693127243925,614.0,52.0,674.0,43.0,0.0,68.0,32.0,692.0,25.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,51.0,51.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,27.6,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1284,400.0,0.0,383.6378,70.0,90.8,19.0,347.0,90.0,502.6622,40.0,38.1,25.4,34.0,18.0,14.425,5.0,30.0,28.0,17.0,32.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,10.32292902774248,3.4719382804451207,5.698169637808966,4.932032396797754,8.092099154302733,1.4929737489483406,2.8789401407694752,500.0,94.0,500.0,94.0,0.0,68.0,31.8,692.0,28.6,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,204.0,153.0,3.0,3.0,40.0,40.0,430.0,400.0,31.8,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
